2024-04-16 16:16:58,080 INFO    StreamThr :49275 [internal.py:wandb_internal():86] W&B internal server running at pid: 49275, started at: 2024-04-16 16:16:58.079112
2024-04-16 16:16:58,484 INFO    SenderThread:49275 [sender.py:_save_file():1403] saving file diff.patch with policy now
2024-04-16 16:16:58,527 DEBUG   HandlerThread:49275 [handler.py:handle_request():146] handle_request: python_packages
2024-04-16 16:16:58,527 DEBUG   SenderThread:49275 [sender.py:send_request():409] send_request: python_packages
2024-04-16 16:16:58,528 DEBUG   SenderThread:49275 [sender.py:send():382] send: telemetry
2024-04-16 16:16:58,528 DEBUG   HandlerThread:49275 [handler.py:handle_request():146] handle_request: stop_status
2024-04-16 16:16:58,528 DEBUG   SenderThread:49275 [sender.py:send_request():409] send_request: stop_status
2024-04-16 16:16:58,529 DEBUG   HandlerThread:49275 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-16 16:16:58,774 DEBUG   HandlerThread:49275 [handler.py:handle_request():146] handle_request: log_artifact
2024-04-16 16:16:58,775 DEBUG   SenderThread:49275 [sender.py:send_request():409] send_request: log_artifact
2024-04-16 16:16:58,931 DEBUG   HandlerThread:49275 [handler.py:handle_request():146] handle_request: partial_history
2024-04-16 16:16:58,999 INFO    wandb-upload_0:49275 [upload_job.py:push():131] Uploaded file /var/folders/r7/7_r15vgx6n38wlfw3g8xz8t00000gn/T/tmpym55t9bkwandb/zt1diu3x-wandb-metadata.json
2024-04-16 16:16:58,999 INFO    wandb-upload_2:49275 [upload_job.py:push():131] Uploaded file /var/folders/r7/7_r15vgx6n38wlfw3g8xz8t00000gn/T/tmpym55t9bkwandb/ntzy8iol-diff.patch
2024-04-16 16:16:58,999 INFO    wandb-upload_1:49275 [upload_job.py:push():131] Uploaded file /var/folders/r7/7_r15vgx6n38wlfw3g8xz8t00000gn/T/tmpym55t9bkwandb/r648pdbq-code/jobs/search-term-data-validation-v2/search_term_data_validation_v2/main_flow.py
2024-04-16 16:16:59,045 INFO    SenderThread:49275 [sender.py:send_request_log_artifact():1470] logged artifact run-kl9tkm4n-searchtermdatavalidationdf - {'id': 'QXJ0aWZhY3Q6Nzk5MzQzNTc0', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE2MzM4MDA4MA==', 'latestArtifact': None}}
2024-04-16 16:16:59,045 DEBUG   SenderThread:49275 [sender.py:send():382] send: files
2024-04-16 16:16:59,045 INFO    SenderThread:49275 [sender.py:_save_file():1403] saving file media/table/search-term-data-validation-df_0_e8086b6348832df80744.table.json with policy now
2024-04-16 16:16:59,045 DEBUG   SenderThread:49275 [sender.py:send():382] send: history
2024-04-16 16:16:59,045 DEBUG   SenderThread:49275 [sender.py:send_request():409] send_request: summary_record
2024-04-16 16:16:59,045 INFO    SenderThread:49275 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-04-16 16:16:59,046 DEBUG   SenderThread:49275 [sender.py:send():382] send: exit
2024-04-16 16:16:59,046 INFO    SenderThread:49275 [sender.py:send_exit():589] handling exit code: 0
2024-04-16 16:16:59,046 INFO    SenderThread:49275 [sender.py:send_exit():591] handling runtime: 0
2024-04-16 16:16:59,047 INFO    SenderThread:49275 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-04-16 16:16:59,047 INFO    SenderThread:49275 [sender.py:send_exit():597] send defer
2024-04-16 16:16:59,047 DEBUG   HandlerThread:49275 [handler.py:handle_request():146] handle_request: defer
2024-04-16 16:16:59,047 INFO    HandlerThread:49275 [handler.py:handle_request_defer():172] handle defer: 0
2024-04-16 16:16:59,048 DEBUG   SenderThread:49275 [sender.py:send_request():409] send_request: defer
2024-04-16 16:16:59,048 INFO    SenderThread:49275 [sender.py:send_request_defer():613] handle sender defer: 0
2024-04-16 16:16:59,048 INFO    SenderThread:49275 [sender.py:transition_state():617] send defer: 1
2024-04-16 16:16:59,048 DEBUG   HandlerThread:49275 [handler.py:handle_request():146] handle_request: defer
2024-04-16 16:16:59,048 INFO    HandlerThread:49275 [handler.py:handle_request_defer():172] handle defer: 1
2024-04-16 16:16:59,048 DEBUG   SenderThread:49275 [sender.py:send_request():409] send_request: defer
2024-04-16 16:16:59,048 INFO    SenderThread:49275 [sender.py:send_request_defer():613] handle sender defer: 1
2024-04-16 16:16:59,048 INFO    SenderThread:49275 [sender.py:transition_state():617] send defer: 2
2024-04-16 16:16:59,048 DEBUG   HandlerThread:49275 [handler.py:handle_request():146] handle_request: defer
2024-04-16 16:16:59,048 INFO    HandlerThread:49275 [handler.py:handle_request_defer():172] handle defer: 2
2024-04-16 16:16:59,048 INFO    HandlerThread:49275 [system_monitor.py:finish():203] Stopping system monitor
2024-04-16 16:16:59,048 INFO    HandlerThread:49275 [interfaces.py:finish():202] Joined cpu monitor
2024-04-16 16:16:59,048 DEBUG   SystemMonitor:49275 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-04-16 16:16:59,048 DEBUG   SystemMonitor:49275 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-04-16 16:16:59,048 INFO    HandlerThread:49275 [interfaces.py:finish():202] Joined disk monitor
2024-04-16 16:16:59,048 DEBUG   SystemMonitor:49275 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-04-16 16:16:59,086 INFO    HandlerThread:49275 [interfaces.py:finish():202] Joined gpuapple monitor
2024-04-16 16:16:59,086 INFO    HandlerThread:49275 [interfaces.py:finish():202] Joined memory monitor
2024-04-16 16:16:59,086 INFO    HandlerThread:49275 [interfaces.py:finish():202] Joined network monitor
2024-04-16 16:16:59,086 DEBUG   SenderThread:49275 [sender.py:send_request():409] send_request: defer
2024-04-16 16:16:59,086 INFO    SenderThread:49275 [sender.py:send_request_defer():613] handle sender defer: 2
2024-04-16 16:16:59,086 INFO    SenderThread:49275 [sender.py:transition_state():617] send defer: 3
2024-04-16 16:16:59,086 DEBUG   SenderThread:49275 [sender.py:send():382] send: telemetry
2024-04-16 16:16:59,086 DEBUG   SenderThread:49275 [sender.py:send():382] send: stats
2024-04-16 16:16:59,086 DEBUG   HandlerThread:49275 [handler.py:handle_request():146] handle_request: defer
2024-04-16 16:16:59,086 INFO    HandlerThread:49275 [handler.py:handle_request_defer():172] handle defer: 3
2024-04-16 16:16:59,086 DEBUG   SenderThread:49275 [sender.py:send_request():409] send_request: defer
2024-04-16 16:16:59,086 INFO    SenderThread:49275 [sender.py:send_request_defer():613] handle sender defer: 3
2024-04-16 16:16:59,086 INFO    SenderThread:49275 [sender.py:transition_state():617] send defer: 4
2024-04-16 16:16:59,086 DEBUG   HandlerThread:49275 [handler.py:handle_request():146] handle_request: defer
2024-04-16 16:16:59,086 INFO    HandlerThread:49275 [handler.py:handle_request_defer():172] handle defer: 4
2024-04-16 16:16:59,086 DEBUG   SenderThread:49275 [sender.py:send_request():409] send_request: defer
2024-04-16 16:16:59,086 INFO    SenderThread:49275 [sender.py:send_request_defer():613] handle sender defer: 4
2024-04-16 16:16:59,086 INFO    SenderThread:49275 [sender.py:transition_state():617] send defer: 5
2024-04-16 16:16:59,086 DEBUG   HandlerThread:49275 [handler.py:handle_request():146] handle_request: defer
2024-04-16 16:16:59,086 INFO    HandlerThread:49275 [handler.py:handle_request_defer():172] handle defer: 5
2024-04-16 16:16:59,086 DEBUG   SenderThread:49275 [sender.py:send():382] send: summary
2024-04-16 16:16:59,087 INFO    SenderThread:49275 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-04-16 16:16:59,087 DEBUG   SenderThread:49275 [sender.py:send_request():409] send_request: defer
2024-04-16 16:16:59,087 INFO    SenderThread:49275 [sender.py:send_request_defer():613] handle sender defer: 5
2024-04-16 16:16:59,087 INFO    SenderThread:49275 [sender.py:transition_state():617] send defer: 6
2024-04-16 16:16:59,087 DEBUG   HandlerThread:49275 [handler.py:handle_request():146] handle_request: defer
2024-04-16 16:16:59,087 INFO    HandlerThread:49275 [handler.py:handle_request_defer():172] handle defer: 6
2024-04-16 16:16:59,087 DEBUG   SenderThread:49275 [sender.py:send_request():409] send_request: defer
2024-04-16 16:16:59,087 INFO    SenderThread:49275 [sender.py:send_request_defer():613] handle sender defer: 6
2024-04-16 16:16:59,089 DEBUG   HandlerThread:49275 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 16:16:59,165 INFO    SenderThread:49275 [sender.py:transition_state():617] send defer: 7
2024-04-16 16:16:59,165 DEBUG   HandlerThread:49275 [handler.py:handle_request():146] handle_request: defer
2024-04-16 16:16:59,165 INFO    HandlerThread:49275 [handler.py:handle_request_defer():172] handle defer: 7
2024-04-16 16:16:59,165 DEBUG   SenderThread:49275 [sender.py:send_request():409] send_request: defer
2024-04-16 16:16:59,165 INFO    SenderThread:49275 [sender.py:send_request_defer():613] handle sender defer: 7
2024-04-16 16:16:59,287 INFO    Thread-12 :49275 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/chelseatroy/mozilla/docker-etl/jobs/search-term-data-validation-v2/search_term_data_validation_v2/wandb/run-20240416_161658-kl9tkm4n/files/config.yaml
2024-04-16 16:16:59,287 INFO    Thread-12 :49275 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/chelseatroy/mozilla/docker-etl/jobs/search-term-data-validation-v2/search_term_data_validation_v2/wandb/run-20240416_161658-kl9tkm4n/files/requirements.txt
2024-04-16 16:16:59,287 INFO    Thread-12 :49275 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/chelseatroy/mozilla/docker-etl/jobs/search-term-data-validation-v2/search_term_data_validation_v2/wandb/run-20240416_161658-kl9tkm4n/files/wandb-summary.json
2024-04-16 16:16:59,287 INFO    Thread-12 :49275 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/chelseatroy/mozilla/docker-etl/jobs/search-term-data-validation-v2/search_term_data_validation_v2/wandb/run-20240416_161658-kl9tkm4n/files/media/table/search-term-data-validation-df_0_e8086b6348832df80744.table.json
2024-04-16 16:16:59,288 INFO    Thread-12 :49275 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/chelseatroy/mozilla/docker-etl/jobs/search-term-data-validation-v2/search_term_data_validation_v2/wandb/run-20240416_161658-kl9tkm4n/files/code/jobs/search-term-data-validation-v2/search_term_data_validation_v2/main_flow.py
2024-04-16 16:16:59,288 INFO    Thread-12 :49275 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/chelseatroy/mozilla/docker-etl/jobs/search-term-data-validation-v2/search_term_data_validation_v2/wandb/run-20240416_161658-kl9tkm4n/files/wandb-metadata.json
2024-04-16 16:16:59,288 INFO    Thread-12 :49275 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/chelseatroy/mozilla/docker-etl/jobs/search-term-data-validation-v2/search_term_data_validation_v2/wandb/run-20240416_161658-kl9tkm4n/files/output.log
2024-04-16 16:16:59,288 INFO    Thread-12 :49275 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/chelseatroy/mozilla/docker-etl/jobs/search-term-data-validation-v2/search_term_data_validation_v2/wandb/run-20240416_161658-kl9tkm4n/files/diff.patch
2024-04-16 16:16:59,288 INFO    Thread-12 :49275 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/chelseatroy/mozilla/docker-etl/jobs/search-term-data-validation-v2/search_term_data_validation_v2/wandb/run-20240416_161658-kl9tkm4n/files/code/jobs
2024-04-16 16:16:59,289 INFO    Thread-12 :49275 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/chelseatroy/mozilla/docker-etl/jobs/search-term-data-validation-v2/search_term_data_validation_v2/wandb/run-20240416_161658-kl9tkm4n/files/media
2024-04-16 16:16:59,289 INFO    Thread-12 :49275 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/chelseatroy/mozilla/docker-etl/jobs/search-term-data-validation-v2/search_term_data_validation_v2/wandb/run-20240416_161658-kl9tkm4n/files/code/jobs/search-term-data-validation-v2/search_term_data_validation_v2
2024-04-16 16:16:59,289 INFO    Thread-12 :49275 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/chelseatroy/mozilla/docker-etl/jobs/search-term-data-validation-v2/search_term_data_validation_v2/wandb/run-20240416_161658-kl9tkm4n/files/code/jobs/search-term-data-validation-v2
2024-04-16 16:16:59,289 INFO    Thread-12 :49275 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/chelseatroy/mozilla/docker-etl/jobs/search-term-data-validation-v2/search_term_data_validation_v2/wandb/run-20240416_161658-kl9tkm4n/files/media/table
2024-04-16 16:16:59,289 INFO    Thread-12 :49275 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/chelseatroy/mozilla/docker-etl/jobs/search-term-data-validation-v2/search_term_data_validation_v2/wandb/run-20240416_161658-kl9tkm4n/files/code
2024-04-16 16:16:59,499 INFO    wandb-upload_0:49275 [upload_job.py:push():131] Uploaded file /var/folders/r7/7_r15vgx6n38wlfw3g8xz8t00000gn/T/tmpym55t9bkwandb/s88e8fyh-media/table/search-term-data-validation-df_0_e8086b6348832df80744.table.json
2024-04-16 16:16:59,530 INFO    wandb-upload_2:49275 [upload_job.py:push():89] Uploaded file /Users/chelseatroy/Library/Application Support/wandb/artifacts/staging/tmpfffjjqzl
2024-04-16 16:16:59,913 INFO    wandb-upload_1:49275 [upload_job.py:push():131] Uploaded file /var/folders/r7/7_r15vgx6n38wlfw3g8xz8t00000gn/T/tmpym55t9bkwandb/iupo8etk-media/table/search-term-data-validation-df_0_e8086b6348832df80744.table.json
2024-04-16 16:16:59,946 DEBUG   HandlerThread:49275 [handler.py:handle_request():146] handle_request: poll_exit
2024-04-16 16:17:01,055 INFO    SenderThread:49275 [sender.py:transition_state():617] send defer: 8
2024-04-16 16:17:01,056 DEBUG   SenderThread:49275 [sender.py:send_request():409] send_request: poll_exit
2024-04-16 16:17:01,056 DEBUG   HandlerThread:49275 [handler.py:handle_request():146] handle_request: defer
2024-04-16 16:17:01,057 INFO    HandlerThread:49275 [handler.py:handle_request_defer():172] handle defer: 8
2024-04-16 16:17:01,057 DEBUG   SenderThread:49275 [sender.py:send_request():409] send_request: defer
2024-04-16 16:17:01,057 INFO    SenderThread:49275 [sender.py:send_request_defer():613] handle sender defer: 8
2024-04-16 16:17:01,057 INFO    SenderThread:49275 [job_builder.py:build():296] Attempting to build job artifact
2024-04-16 16:17:01,059 INFO    SenderThread:49275 [job_builder.py:_get_source_type():426] is repo sourced job
2024-04-16 16:17:01,062 INFO    SenderThread:49275 [job_builder.py:build():402] adding wandb-job metadata file
2024-04-16 16:17:01,067 INFO    SenderThread:49275 [sender.py:transition_state():617] send defer: 9
2024-04-16 16:17:01,067 DEBUG   HandlerThread:49275 [handler.py:handle_request():146] handle_request: defer
2024-04-16 16:17:01,068 INFO    HandlerThread:49275 [handler.py:handle_request_defer():172] handle defer: 9
2024-04-16 16:17:01,068 DEBUG   SenderThread:49275 [sender.py:send():382] send: artifact
2024-04-16 16:17:01,296 INFO    Thread-12 :49275 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/chelseatroy/mozilla/docker-etl/jobs/search-term-data-validation-v2/search_term_data_validation_v2/wandb/run-20240416_161658-kl9tkm4n/files/output.log
2024-04-16 16:17:01,417 INFO    wandb-upload_0:49275 [upload_job.py:push():86] Skipped uploading /Users/chelseatroy/Library/Application Support/wandb/artifacts/staging/tmph9q2ktc4
2024-04-16 16:17:01,417 INFO    wandb-upload_2:49275 [upload_job.py:push():86] Skipped uploading /Users/chelseatroy/Library/Application Support/wandb/artifacts/staging/tmp877ztuko
2024-04-16 16:17:01,831 INFO    wandb-upload_1:49275 [upload_job.py:push():89] Uploaded file /Users/chelseatroy/Library/Application Support/wandb/artifacts/staging/tmpsu7oigjf
2024-04-16 16:17:01,950 DEBUG   HandlerThread:49275 [handler.py:handle_request():146] handle_request: poll_exit
2024-04-16 16:17:02,435 INFO    SenderThread:49275 [sender.py:send_artifact():1494] sent artifact job-https___github.com_mozilla_docker-etl.git_jobs_search-term-data-validation-v2_search_term_data_validation_v2_main_flow.py - {'id': 'QXJ0aWZhY3Q6Nzk5MzQzNjE3', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE1NjA3NDQwNQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NzkzMDYzMDAy', 'versionIndex': 1}}}
2024-04-16 16:17:02,435 DEBUG   SenderThread:49275 [sender.py:send_request():409] send_request: defer
2024-04-16 16:17:02,435 INFO    SenderThread:49275 [sender.py:send_request_defer():613] handle sender defer: 9
2024-04-16 16:17:02,435 INFO    SenderThread:49275 [dir_watcher.py:finish():358] shutting down directory watcher
2024-04-16 16:17:03,308 INFO    SenderThread:49275 [dir_watcher.py:finish():388] scan: /Users/chelseatroy/mozilla/docker-etl/jobs/search-term-data-validation-v2/search_term_data_validation_v2/wandb/run-20240416_161658-kl9tkm4n/files
2024-04-16 16:17:03,310 INFO    SenderThread:49275 [dir_watcher.py:finish():402] scan save: /Users/chelseatroy/mozilla/docker-etl/jobs/search-term-data-validation-v2/search_term_data_validation_v2/wandb/run-20240416_161658-kl9tkm4n/files/diff.patch diff.patch
2024-04-16 16:17:03,310 INFO    SenderThread:49275 [dir_watcher.py:finish():402] scan save: /Users/chelseatroy/mozilla/docker-etl/jobs/search-term-data-validation-v2/search_term_data_validation_v2/wandb/run-20240416_161658-kl9tkm4n/files/requirements.txt requirements.txt
2024-04-16 16:17:03,310 INFO    SenderThread:49275 [dir_watcher.py:finish():402] scan save: /Users/chelseatroy/mozilla/docker-etl/jobs/search-term-data-validation-v2/search_term_data_validation_v2/wandb/run-20240416_161658-kl9tkm4n/files/output.log output.log
2024-04-16 16:17:03,314 INFO    SenderThread:49275 [dir_watcher.py:finish():402] scan save: /Users/chelseatroy/mozilla/docker-etl/jobs/search-term-data-validation-v2/search_term_data_validation_v2/wandb/run-20240416_161658-kl9tkm4n/files/config.yaml config.yaml
2024-04-16 16:17:03,317 INFO    SenderThread:49275 [dir_watcher.py:finish():402] scan save: /Users/chelseatroy/mozilla/docker-etl/jobs/search-term-data-validation-v2/search_term_data_validation_v2/wandb/run-20240416_161658-kl9tkm4n/files/wandb-summary.json wandb-summary.json
2024-04-16 16:17:03,320 INFO    SenderThread:49275 [dir_watcher.py:finish():402] scan save: /Users/chelseatroy/mozilla/docker-etl/jobs/search-term-data-validation-v2/search_term_data_validation_v2/wandb/run-20240416_161658-kl9tkm4n/files/wandb-metadata.json wandb-metadata.json
2024-04-16 16:17:03,325 INFO    SenderThread:49275 [dir_watcher.py:finish():402] scan save: /Users/chelseatroy/mozilla/docker-etl/jobs/search-term-data-validation-v2/search_term_data_validation_v2/wandb/run-20240416_161658-kl9tkm4n/files/code/jobs/search-term-data-validation-v2/search_term_data_validation_v2/main_flow.py code/jobs/search-term-data-validation-v2/search_term_data_validation_v2/main_flow.py
2024-04-16 16:17:03,325 INFO    SenderThread:49275 [dir_watcher.py:finish():402] scan save: /Users/chelseatroy/mozilla/docker-etl/jobs/search-term-data-validation-v2/search_term_data_validation_v2/wandb/run-20240416_161658-kl9tkm4n/files/media/table/search-term-data-validation-df_0_e8086b6348832df80744.table.json media/table/search-term-data-validation-df_0_e8086b6348832df80744.table.json
2024-04-16 16:17:03,325 INFO    SenderThread:49275 [sender.py:transition_state():617] send defer: 10
2024-04-16 16:17:03,326 DEBUG   SenderThread:49275 [sender.py:send_request():409] send_request: poll_exit
2024-04-16 16:17:03,326 DEBUG   HandlerThread:49275 [handler.py:handle_request():146] handle_request: defer
2024-04-16 16:17:03,326 INFO    HandlerThread:49275 [handler.py:handle_request_defer():172] handle defer: 10
2024-04-16 16:17:03,326 DEBUG   SenderThread:49275 [sender.py:send_request():409] send_request: defer
2024-04-16 16:17:03,326 INFO    SenderThread:49275 [sender.py:send_request_defer():613] handle sender defer: 10
2024-04-16 16:17:03,326 INFO    SenderThread:49275 [file_pusher.py:finish():172] shutting down file pusher
2024-04-16 16:17:03,602 INFO    wandb-upload_1:49275 [upload_job.py:push():131] Uploaded file /Users/chelseatroy/mozilla/docker-etl/jobs/search-term-data-validation-v2/search_term_data_validation_v2/wandb/run-20240416_161658-kl9tkm4n/files/output.log
2024-04-16 16:17:03,610 INFO    wandb-upload_0:49275 [upload_job.py:push():131] Uploaded file /Users/chelseatroy/mozilla/docker-etl/jobs/search-term-data-validation-v2/search_term_data_validation_v2/wandb/run-20240416_161658-kl9tkm4n/files/requirements.txt
2024-04-16 16:17:03,675 INFO    wandb-upload_2:49275 [upload_job.py:push():131] Uploaded file /Users/chelseatroy/mozilla/docker-etl/jobs/search-term-data-validation-v2/search_term_data_validation_v2/wandb/run-20240416_161658-kl9tkm4n/files/config.yaml
2024-04-16 16:17:03,736 INFO    wandb-upload_3:49275 [upload_job.py:push():131] Uploaded file /Users/chelseatroy/mozilla/docker-etl/jobs/search-term-data-validation-v2/search_term_data_validation_v2/wandb/run-20240416_161658-kl9tkm4n/files/wandb-summary.json
2024-04-16 16:17:03,941 INFO    Thread-11 :49275 [sender.py:transition_state():617] send defer: 11
2024-04-16 16:17:03,942 DEBUG   HandlerThread:49275 [handler.py:handle_request():146] handle_request: defer
2024-04-16 16:17:03,942 INFO    HandlerThread:49275 [handler.py:handle_request_defer():172] handle defer: 11
2024-04-16 16:17:03,942 DEBUG   SenderThread:49275 [sender.py:send_request():409] send_request: defer
2024-04-16 16:17:03,942 INFO    SenderThread:49275 [sender.py:send_request_defer():613] handle sender defer: 11
2024-04-16 16:17:03,942 INFO    SenderThread:49275 [file_pusher.py:join():178] waiting for file pusher
2024-04-16 16:17:03,944 INFO    SenderThread:49275 [sender.py:transition_state():617] send defer: 12
2024-04-16 16:17:03,944 DEBUG   HandlerThread:49275 [handler.py:handle_request():146] handle_request: defer
2024-04-16 16:17:03,944 INFO    HandlerThread:49275 [handler.py:handle_request_defer():172] handle defer: 12
2024-04-16 16:17:03,944 DEBUG   SenderThread:49275 [sender.py:send_request():409] send_request: defer
2024-04-16 16:17:03,944 INFO    SenderThread:49275 [sender.py:send_request_defer():613] handle sender defer: 12
2024-04-16 16:17:03,944 INFO    SenderThread:49275 [file_stream.py:finish():595] file stream finish called
2024-04-16 16:17:03,960 DEBUG   HandlerThread:49275 [handler.py:handle_request():146] handle_request: poll_exit
