2024-01-12 16:38:03,142 INFO    StreamThr :63239 [internal.py:wandb_internal():86] W&B internal server running at pid: 63239, started at: 2024-01-12 16:38:03.141626
2024-01-12 16:38:05,339 INFO    Thread-12 :63239 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/chelseatroy/mozilla/docker-etl/jobs/search-term-data-validation-v2/search_term_data_validation_v2/wandb/run-20240112_163803-nrsav2zh/files/output.log
2024-01-12 16:38:05,348 INFO    wandb-upload_0:63239 [upload_job.py:push():131] Uploaded file /var/folders/r7/7_r15vgx6n38wlfw3g8xz8t00000gn/T/tmp3jc6nx1mwandb/l90vyxnz-media/table/search-term-data-validation-df_0_2085ed733deb04c8439c.table.json
2024-01-12 16:38:06,773 INFO    SenderThread:63239 [sender.py:transition_state():617] send defer: 8
2024-01-12 16:38:06,774 DEBUG   SenderThread:63239 [sender.py:send_request():409] send_request: poll_exit
2024-01-12 16:38:06,774 DEBUG   HandlerThread:63239 [handler.py:handle_request():146] handle_request: defer
2024-01-12 16:38:06,774 INFO    HandlerThread:63239 [handler.py:handle_request_defer():172] handle defer: 8
2024-01-12 16:38:06,774 DEBUG   SenderThread:63239 [sender.py:send_request():409] send_request: defer
2024-01-12 16:38:06,774 INFO    SenderThread:63239 [sender.py:send_request_defer():613] handle sender defer: 8
2024-01-12 16:38:06,774 INFO    SenderThread:63239 [job_builder.py:build():298] Attempting to build job artifact
2024-01-12 16:38:06,775 INFO    SenderThread:63239 [job_builder.py:_get_source_type():428] is repo sourced job
2024-01-12 16:38:06,776 INFO    SenderThread:63239 [job_builder.py:build():404] adding wandb-job metadata file
2024-01-12 16:38:06,780 INFO    SenderThread:63239 [sender.py:transition_state():617] send defer: 9
2024-01-12 16:38:06,780 DEBUG   HandlerThread:63239 [handler.py:handle_request():146] handle_request: defer
2024-01-12 16:38:06,780 INFO    HandlerThread:63239 [handler.py:handle_request_defer():172] handle defer: 9
2024-01-12 16:38:06,780 DEBUG   SenderThread:63239 [sender.py:send():382] send: artifact
2024-01-12 16:38:06,966 INFO    SenderThread:63239 [sender.py:send_artifact():1470] sent artifact job-https___github.com_mozilla_docker-etl.git_jobs_search-term-data-validation-v2_search_term_data_validation_v2_main_flow.py - {'id': 'QXJ0aWZhY3Q6Njg3NTA4ODI4', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEyODcyNzc0Nw==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6Njg3NTA4ODI4', 'versionIndex': 1}}}
2024-01-12 16:38:06,966 DEBUG   SenderThread:63239 [sender.py:send_request():409] send_request: defer
2024-01-12 16:38:06,966 INFO    SenderThread:63239 [sender.py:send_request_defer():613] handle sender defer: 9
2024-01-12 16:38:06,966 INFO    SenderThread:63239 [dir_watcher.py:finish():358] shutting down directory watcher
2024-01-12 16:38:07,346 INFO    Thread-12 :63239 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/chelseatroy/mozilla/docker-etl/jobs/search-term-data-validation-v2/search_term_data_validation_v2/wandb/run-20240112_163803-nrsav2zh/files/output.log
2024-01-12 16:38:07,346 INFO    SenderThread:63239 [dir_watcher.py:finish():388] scan: /Users/chelseatroy/mozilla/docker-etl/jobs/search-term-data-validation-v2/search_term_data_validation_v2/wandb/run-20240112_163803-nrsav2zh/files
2024-01-12 16:38:07,347 INFO    SenderThread:63239 [dir_watcher.py:finish():402] scan save: /Users/chelseatroy/mozilla/docker-etl/jobs/search-term-data-validation-v2/search_term_data_validation_v2/wandb/run-20240112_163803-nrsav2zh/files/diff.patch diff.patch
2024-01-12 16:38:07,347 INFO    SenderThread:63239 [dir_watcher.py:finish():402] scan save: /Users/chelseatroy/mozilla/docker-etl/jobs/search-term-data-validation-v2/search_term_data_validation_v2/wandb/run-20240112_163803-nrsav2zh/files/requirements.txt requirements.txt
2024-01-12 16:38:07,347 INFO    SenderThread:63239 [dir_watcher.py:finish():402] scan save: /Users/chelseatroy/mozilla/docker-etl/jobs/search-term-data-validation-v2/search_term_data_validation_v2/wandb/run-20240112_163803-nrsav2zh/files/output.log output.log
2024-01-12 16:38:07,349 INFO    SenderThread:63239 [dir_watcher.py:finish():402] scan save: /Users/chelseatroy/mozilla/docker-etl/jobs/search-term-data-validation-v2/search_term_data_validation_v2/wandb/run-20240112_163803-nrsav2zh/files/config.yaml config.yaml
2024-01-12 16:38:07,350 INFO    SenderThread:63239 [dir_watcher.py:finish():402] scan save: /Users/chelseatroy/mozilla/docker-etl/jobs/search-term-data-validation-v2/search_term_data_validation_v2/wandb/run-20240112_163803-nrsav2zh/files/wandb-summary.json wandb-summary.json
2024-01-12 16:38:07,352 INFO    SenderThread:63239 [dir_watcher.py:finish():402] scan save: /Users/chelseatroy/mozilla/docker-etl/jobs/search-term-data-validation-v2/search_term_data_validation_v2/wandb/run-20240112_163803-nrsav2zh/files/wandb-metadata.json wandb-metadata.json
2024-01-12 16:38:07,357 INFO    SenderThread:63239 [dir_watcher.py:finish():402] scan save: /Users/chelseatroy/mozilla/docker-etl/jobs/search-term-data-validation-v2/search_term_data_validation_v2/wandb/run-20240112_163803-nrsav2zh/files/code/jobs/search-term-data-validation-v2/search_term_data_validation_v2/main_flow.py code/jobs/search-term-data-validation-v2/search_term_data_validation_v2/main_flow.py
2024-01-12 16:38:07,357 INFO    SenderThread:63239 [dir_watcher.py:finish():402] scan save: /Users/chelseatroy/mozilla/docker-etl/jobs/search-term-data-validation-v2/search_term_data_validation_v2/wandb/run-20240112_163803-nrsav2zh/files/media/table/search-term-data-validation-df_0_2085ed733deb04c8439c.table.json media/table/search-term-data-validation-df_0_2085ed733deb04c8439c.table.json
2024-01-12 16:38:07,358 INFO    SenderThread:63239 [sender.py:transition_state():617] send defer: 10
2024-01-12 16:38:07,358 DEBUG   HandlerThread:63239 [handler.py:handle_request():146] handle_request: defer
2024-01-12 16:38:07,358 INFO    HandlerThread:63239 [handler.py:handle_request_defer():172] handle defer: 10
2024-01-12 16:38:07,358 DEBUG   SenderThread:63239 [sender.py:send_request():409] send_request: defer
2024-01-12 16:38:07,358 INFO    SenderThread:63239 [sender.py:send_request_defer():613] handle sender defer: 10
2024-01-12 16:38:07,358 INFO    SenderThread:63239 [file_pusher.py:finish():175] shutting down file pusher
2024-01-12 16:38:07,565 INFO    wandb-upload_2:63239 [upload_job.py:push():131] Uploaded file /Users/chelseatroy/mozilla/docker-etl/jobs/search-term-data-validation-v2/search_term_data_validation_v2/wandb/run-20240112_163803-nrsav2zh/files/requirements.txt
2024-01-12 16:38:07,665 INFO    wandb-upload_0:63239 [upload_job.py:push():131] Uploaded file /Users/chelseatroy/mozilla/docker-etl/jobs/search-term-data-validation-v2/search_term_data_validation_v2/wandb/run-20240112_163803-nrsav2zh/files/output.log
2024-01-12 16:38:07,666 INFO    wandb-upload_1:63239 [upload_job.py:push():131] Uploaded file /Users/chelseatroy/mozilla/docker-etl/jobs/search-term-data-validation-v2/search_term_data_validation_v2/wandb/run-20240112_163803-nrsav2zh/files/config.yaml
2024-01-12 16:38:07,666 INFO    wandb-upload_3:63239 [upload_job.py:push():131] Uploaded file /Users/chelseatroy/mozilla/docker-etl/jobs/search-term-data-validation-v2/search_term_data_validation_v2/wandb/run-20240112_163803-nrsav2zh/files/wandb-summary.json
2024-01-12 16:38:07,869 INFO    Thread-11 (_thread_body):63239 [sender.py:transition_state():617] send defer: 11
2024-01-12 16:38:07,870 DEBUG   HandlerThread:63239 [handler.py:handle_request():146] handle_request: defer
2024-01-12 16:38:07,870 INFO    HandlerThread:63239 [handler.py:handle_request_defer():172] handle defer: 11
2024-01-12 16:38:07,870 DEBUG   SenderThread:63239 [sender.py:send_request():409] send_request: defer
2024-01-12 16:38:07,871 INFO    SenderThread:63239 [sender.py:send_request_defer():613] handle sender defer: 11
2024-01-12 16:38:07,871 INFO    SenderThread:63239 [file_pusher.py:join():181] waiting for file pusher
2024-01-12 16:38:07,871 INFO    SenderThread:63239 [sender.py:transition_state():617] send defer: 12
2024-01-12 16:38:07,871 DEBUG   HandlerThread:63239 [handler.py:handle_request():146] handle_request: defer
2024-01-12 16:38:07,871 INFO    HandlerThread:63239 [handler.py:handle_request_defer():172] handle defer: 12
2024-01-12 16:38:07,871 DEBUG   SenderThread:63239 [sender.py:send_request():409] send_request: defer
2024-01-12 16:38:07,871 INFO    SenderThread:63239 [sender.py:send_request_defer():613] handle sender defer: 12
2024-01-12 16:38:07,871 INFO    SenderThread:63239 [file_stream.py:finish():595] file stream finish called
2024-01-12 16:38:07,911 INFO    SenderThread:63239 [file_stream.py:finish():599] file stream finish is done
2024-01-12 16:38:07,911 INFO    SenderThread:63239 [sender.py:transition_state():617] send defer: 13
2024-01-12 16:38:07,911 DEBUG   HandlerThread:63239 [handler.py:handle_request():146] handle_request: defer
2024-01-12 16:38:07,912 INFO    HandlerThread:63239 [handler.py:handle_request_defer():172] handle defer: 13
2024-01-12 16:38:07,912 DEBUG   SenderThread:63239 [sender.py:send_request():409] send_request: defer
2024-01-12 16:38:07,912 INFO    SenderThread:63239 [sender.py:send_request_defer():613] handle sender defer: 13
2024-01-12 16:38:07,912 INFO    SenderThread:63239 [sender.py:transition_state():617] send defer: 14
2024-01-12 16:38:07,912 DEBUG   HandlerThread:63239 [handler.py:handle_request():146] handle_request: defer
2024-01-12 16:38:07,912 DEBUG   SenderThread:63239 [sender.py:send():382] send: final
